,Name,District,Price,latitude,longitude
5463,Oasis Kai Tak 2 Rooms 1 Living RoomFlat B Higher Floor Tower 3,Kai Tak,16000000,22.271444236851153,114.17001043565119
5464,The Merton 2 Rooms 2 Living RoomsFlat F Higher Floor Block 1,Hong Kong West,13880000,22.283126192320196,114.12644247126241
5465,Scholastic Garden 2 Rooms 1 Living RoomFlat G Middle Floor,Mid-Levels West,13600000,22.276830000000075,114.17612000000008
5466,Grand Austin 2 Rooms 2 Living RoomsFlat B Lower Floor Tower 5 - T5A,Kowloon Station,14500000,22.303846200646547,114.16712804117242
5467,One Pacific Heights 3 Rooms 1 Living RoomFlat A Lower Floor,Sheung Wan / Central,16500000,22.277020131391843,114.16604274677286
5468,Park Island Phase 2 3 Rooms 2 Living RoomsFlat B Higher Floor Block 02,Ma Wan,10800000,22.35260921092157,114.06139644679149
5469,One Kai Tak (II) 3 Rooms 2 Living RoomsFlat G Lower Floor Tower 5,Kai Tak,19800000,22.276830000000075,114.17612000000008
5470,Taikoo Shing Kao Shan Terrace 2 Rooms 2 Living RoomsFlat G Middle Floor Fu Shan Mansion,Taikoo / Sai Wan Ho,12000000,22.285733200797836,114.21971543235077
5471,La Lumiere 2 Rooms 2 Living RoomsFlat F Lower Floor,Hung Hom,8080000,22.276830000000075,114.17612000000008
5472,The Avenue Phase 2 2 Rooms 2 Living RoomsFlat J Lower Floor Tower 3,Wan Chai / Causeway Bay,29800000,22.27558265089607,114.17243187345423
5473,Saddle Ridge GardenFlat E Lower Floor Block 08,Ma On Shan,5600000,22.424850240549574,114.23794646362865
5474,The Cullinan 2 Rooms 1 Living RoomFlat D Higher Floor Star Sky,Kowloon Station,21000000,22.305147240376414,114.16100442691038
5475,Sing Shing Building 2 RoomsFlat 9 Middle Floor,Kwai Chung,4350000,22.281076350380232,114.22083050674797
5476,Tai Po Centre Phase 5Flat G Middle Floor Block 19,Tai Po,6050000,22.45141726413243,114.16998244154945
5477,16 Hereford Road,Kowloon Tong / Beacon Hill,160000000,22.333782763375794,114.18046803873983
5478,Perth Garden 3 Rooms 2 Living RoomsFlat B Higher Floor Hove Court,Ho Man Tin,18000000,22.320976333256382,114.1794072750018
5479,Serenade CoveFlat 6 Middle Floor Block B,Tsuen Wan,7000000,22.295693799905827,114.17294455526276
5480,South WalkAuraFlat C Middle Floor,Aberdeen / Wong Chuk Hang,4600000,22.276830000000075,114.17612000000008
5481,The Hudson 1 Room 1 Living RoomFlat B Lower Floor,Hong Kong West,8500000,22.276830000000075,114.17612000000008
5482,The Avenue Phase 2 3 Rooms 2 Living RoomsFlat A Middle Floor Tower 1,Wan Chai / Causeway Bay,48000000,22.27558265089607,114.17243187345423
5483,Jadestone Court 1 Room 1 Living RoomFlat D Higher Floor,Mid-Levels West,7550000,22.276830000000075,114.17612000000008
5484,The Leighton Hill 4 RoomsFlat A Higher Floor Block 3,Happy Valley / Mid-Levels East,80000000,22.276056239617787,114.18431744966347
5486,Kornhill 2 Rooms 2 Living RoomsFlat 5 Higher Floor Block P,Quarry Bay,9300000,22.283304199967347,114.21640547131767
5487,Belvedere Garden Phase II 3 RoomsFlat C Middle Floor Block 7,Tsuen Wan,7050000,22.219426225742723,114.20423647307791
5488,Park Island Phase 5 2 Rooms 1 Living RoomFlat A Higher Floor Block 30,Ma Wan,6080000,22.35260921092157,114.06139644679149
5489,Nan Fung Sun Chuen 2 RoomsFlat C Higher Floor Block 08,Quarry Bay,7500000,22.281560775900477,114.21362209043549
5490,Kornhill 2 Rooms 2 Living RoomsFlat 11 Higher Floor Block C,Quarry Bay,8600000,22.283304199967347,114.21640547131767
5491,Ocean Shores Phase 2 4 Rooms 2 Living RoomsFlat G+H Lower Floor Block 09,Tiu Keng Leng,21500000,22.302219199731667,114.25408344329367
5492,The Waterfront Phase 1 3 Rooms 2 Living RoomsFlat G Higher Floor Block 2,Kowloon Station,27000000,22.304928252580282,114.16299544614867
5493,The Hillgrove 2 Rooms 2 Living RoomsFlat B Banyan II ( Bii ),Tuen Mun,7800000,22.365934254363992,114.00001745465181
5494,Genius Court 2 Rooms 2 Living RoomsFlat A Higher Floor,Kowloon City,9880000,22.276830000000075,114.17612000000008
5495,Kornhill 2 Rooms 2 Living RoomsFlat 10 Lower Floor Block P,Quarry Bay,9200000,22.283304199967347,114.21640547131767
5496,Hung Fuk Court 3 Rooms 2 Living RoomsFlat 4 Lower Floor Block A,Aberdeen / Wong Chuk Hang,6550000,22.251006190549845,114.15058642903637
5497,Trend Plaza 2 Rooms 2 Living RoomsFlat 3 Higher Floor Block B,Tuen Mun,7000000,22.294981508653137,114.01688874420563
5498,Taikoo Shing Tsui Woo Terrace 1 Room 2 Living RoomsFlat F Lower Floor Tai Woo Mansion,Taikoo / Sai Wan Ho,9500000,22.285985259714153,114.21673642552082
5499,Yue Fai Court 2 Rooms 2 Living RoomsFlat 5 Middle Floor Block E,Aberdeen / Wong Chuk Hang,6200000,22.248448266250648,114.15655346572919
5500,Mei Foo Sun Chuen Phase VI 2 RoomsFlat C Higher Floor 11 Humbert Street,Mei Foo,7100000,22.339497284858574,114.1396386872357
5501,Shatinpark Stage 1 2 RoomsFlat G Higher Floor Stage 1 - Blk 3 - (Ashley Garden),Shatin,5100000,22.37928521290064,114.19731043489878
5502,Banyan Garden Phase IFlat H Higher Floor Block 3,Lai Chi Kok,10000000,22.33444426588403,114.14773448266828
5503,Luk Yeung Sun Chuen 2 Rooms 2 Living RoomsFlat 1 Higher Floor Block S,Tsuen Wan,6900000,22.373240255924543,114.1205484088349
5504,Sorrento Phase 1 2 Rooms 2 Living RoomsFlat A Middle Floor Block 3,Kowloon Station,19000000,22.306344199727903,114.16226848050576
5505,Hilltop 3 RoomsFlat F Lower Floor Block F,Braemar Hill / North Point Mid-Levels,31000000,22.38102732410504,114.12860350391462
5506,Horizon PlaceFlat D Middle Floor Block 2,Kwai Chung,6800000,22.22033965504744,114.20252325674636
5507,Nga Yuen 3 Rooms 2 Living RoomsFlat B Lower Floor,Happy Valley / Mid-Levels East,14000000,22.206017203724954,114.02853296791602
5508,Fontana Gardens 3 Rooms 3 Living RoomsFlat 22 Lower Floor Block A,Jardine's Lookout / Tai Hang,60000000,22.27770925462721,114.18998345226191
5509,Elegant Court 1 RoomFlat A Middle Floor,Happy Valley / Mid-Levels East,14500000,22.279630345991364,114.15005144260883
5510,La LumiereFlat A Higher Floor,Hung Hom,8500000,22.276830000000075,114.17612000000008
5511,Victoria Skye 4 Rooms 1 Living RoomFlat A Middle Floor Ocean Waves Tower 3,Kai Tak,15400000,22.287500000000023,114.14417000000003
5512,Cayman Rise 3 RoomsFlat H Middle Floor Block 1,Hong Kong West,13280000,22.28162326585641,114.12485342648563
5513,Goodrich Garden 2 RoomsFlat F Middle Floor Block 2,Tuen Mun,4800000,22.278782081075192,114.16023300048334
5514,18 Farm Road 2 Rooms 2 Living RoomsFlat B Lower Floor,To Kwa Wan,9600000,22.32076373990661,114.18720792708325
5515,The Met. BlossomFlat A5 Middle Floor Tower 1,Ma On Shan,4500000,22.424874081636233,114.23434298452844
5516,Vista Paradiso Phase 1Flat C Lower Floor Block 01,Ma On Shan,12700000,22.41958517740875,114.22456142796807
5517,Park SignatureFlat G Higher Floor Block 10,Yuen Long,4750000,22.284428985921863,114.14544878254901
5518,Harmony GardenFlat C Higher Floor Block 1,Tsuen Wan,7200000,22.272850937337083,114.24049797199689
5520,Sun Court 2 RoomsFlat H Middle Floor,Tuen Mun,3980000,22.276611209747916,114.1685174958715
5521,Village Garden 3 Rooms 2 Living RoomsHigher Floor,Happy Valley / Mid-Levels East,35000000,22.27846509417448,114.16054811056728
5522,The Grandiose 3 Rooms 2 Living RoomsFlat D Higher Floor Block 3,Po Lam / Tseung Kwan O Station,15800000,22.30960285998154,114.26152997849678
5523,Park Central Phase 1Flat E Lower Floor Block 09,Po Lam / Tseung Kwan O Station,7600000,22.284428985921863,114.14544878254901
5524,K. City 1 Room 1 Living RoomFlat E Lower Floor Tower 8,Kai Tak,8500000,22.32736223113767,114.20246611464188
5525,Jade PlazaFlat 1 Middle Floor Block C,Tai Po,4550000,22.296755035546028,114.01150479633895
5526,Illumination Terrace 2 RoomsFlat F Higher Floor Block 1,Jardine's Lookout / Tai Hang,11990000,22.27751025790377,114.19293343898642
5527,Grand Palisades 2 RoomsFlat C Higher Floor Block 08,Tai Po,7500000,22.441123364699656,114.1737117251287
5528,Parc Royale 2 Rooms 1 Living RoomFlat C Middle Floor Block 8,Shatin,12000000,22.362420850625355,114.17614378287976
5529,Tung Keung Building 2 Rooms 2 Living RoomsFlat A Lower Floor,Shau Kei Wan,5880000,22.35035624073106,114.35476145530265
5530,Tierra Verde Phase 1Flat D Lower Floor Block 3A,Tsing Yi,15000000,22.358253258440186,114.10669147545889
5531,Tuen Mun Town Plaza Phase 3 2 RoomsFlat L Middle Floor Block 8,Tuen Mun,4000000,22.394581255508456,113.97729943306172
5533,The Riverpark 2 Rooms 1 Living RoomFlat F Higher Floor Block 3,Shatin,11400000,22.375265236286225,114.18653846473785
5534,South Horizons Phase 2Flat D Middle Floor Block 09,Ap Lei Chau,12880000,22.24403126419287,114.14503248084532
5535,Siu Hin Court 2 Rooms 1 Living RoomFlat 1 Middle Floor Block A,Tuen Mun,4700000,22.296755035546028,114.01150479633895
5536,The SherwoodFlat C Middle Floor Block 7,Tuen Mun,4200000,22.249992607277818,114.18118267980458
5537,Taikoo Shing Kao Shan Terrace 3 Rooms 2 Living RoomsFlat G Lower Floor Kam Shan Mansion,Taikoo / Sai Wan Ho,12880000,22.285733200797836,114.21971543235077
5538,Tak Nga CourtFlat 24 Higher Floor,Tai Po,6000000,22.440778600000044,114.16586380000001
5539,Taikoo Shing Kao Shan Terrace 3 Rooms 2 Living RoomsFlat C Lower Floor Tung Shan Mansion,Taikoo / Sai Wan Ho,15000000,22.285733200797836,114.21971543235077
5540,Tuen Mun Town Plaza Phase 2 2 RoomsFlat D Middle Floor Block 2,Tuen Mun,4400000,22.393908193061577,113.97617944099011
5541,The HamptonFlat B Middle Floor,Happy Valley / Mid-Levels East,110000000,22.267614594785314,114.18827284788165
5542,Siu Hong Court 2 RoomsFlat 7 Middle Floor Siu Hang House,Tuen Mun,4200000,22.413631644983134,113.97782408761704
5543,Mont Vert Phase 1 3 Rooms 2 Living RoomsFlat F Lower Floor Block 8,Tai Po,8300000,22.46488487809313,114.17967864179946
5544,The VantageFlat D5 Lower Floor,Hung Hom,4680000,22.276830000000075,114.17612000000008
5545,Nan Fung Sun ChuenFlat E Higher Floor Block 05,Quarry Bay,8199999,22.289799313195886,114.20761710694416
5546,Nan Fung Sun Chuen 3 Rooms 2 Living RoomsFlat E Lower Floor Block 07,Quarry Bay,8199999,22.28173932358568,114.21375808788723
5547,The Arch 2 Rooms 2 Living RoomsFlat G Middle Floor Tower 2 (Star Tower),Kowloon Station,17000000,22.276312663348534,114.16771874491485
5548,Tuen Mun Town Plaza Phase 2Flat F Lower Floor Block 1,Tuen Mun,4700000,22.393908193061577,113.97617944099011
5549,Tai Hing Gardens Phase 2 2 RoomsFlat F Higher Floor Block 01,Tuen Mun,4700000,22.444951400367984,114.02346317378033
5550,Ruby Court 3 Rooms 2 Living RoomsFlat A Higher Floor Block 2,Repulse Bay / Shouson Hill,50000000,22.229334213762627,114.1991054774245
5551,Classical Gardens Phase 4 (Grand Dynasty)Flat D Lower Floor Block 29,Tai Po,12000000,22.44106430000005,114.16103500000008
5552,Park Haven 2 Rooms 2 Living RoomsFlat B Lower Floor,Wan Chai / Causeway Bay,16800000,22.27816214822858,114.1865675772034
5553,The RegentFlat F Higher Floor Tower 9,Tai Po,6500000,22.276830000000075,114.17612000000008
5554,Kornhill 2 Rooms 1 Living RoomFlat 7 Higher Floor Block E,Quarry Bay,9500000,22.283304199967347,114.21640547131767
5555,Park Island Phase 5 2 Rooms 2 Living RoomsFlat D Middle Floor Block 28,Ma Wan,7990000,22.35260921092157,114.06139644679149
5556,Laguna Verde Laguna Grande 2 RoomsFlat H Higher Floor Tower 21,Hung Hom,12000000,22.307618234359552,114.1931204556663
5557,The Parcville 2 Rooms 2 Living RoomsFlat A Lower Floor Block 15,Yuen Long,6800000,22.450811252929327,114.03268345640709
5558,Garden Rivera 1 RoomFlat 5 Middle Floor Block E,Shatin,4860000,22.380862219903374,114.19548211689826
5559,Bohemian House 2 Rooms 1 Living RoomFlat G Lower Floor,Hong Kong West,13900000,22.276830000000075,114.17612000000008
5560,Kingswood Villas Lynwood CourtFlat F Higher Floor Block 06,Tin Shui Wai,5600000,22.460510000000056,114.00458000000003
5561,Taikoo Shing Kao Shan Terrace 3 Rooms 2 Living RoomsFlat E Lower Floor Nan Shan Mansion,Taikoo / Sai Wan Ho,11800000,22.285733200797836,114.21971543235077
5562,Mei Foo Sun Chuen Phase IIFlat D Higher Floor Glee Path 07,Mei Foo,10000000,22.336623516090498,114.1394585716256
5563,Aegean Coast 3 Rooms 2 Living RoomsFlat F Lower Floor Tower 8,Tuen Mun,8000000,22.372096242765565,113.99411746720273
5564,The RegentFlat G Middle Floor Tower 16,Tai Po,8000000,22.276830000000075,114.17612000000008
5565,OceanaireFlat B Block 1B,Ma On Shan,14000000,22.423662497859297,114.23013777203397
5566,Park Island Phase 3 2 Rooms 1 Living RoomFlat F Higher Floor Block 20,Ma Wan,6550000,22.35260921092157,114.06139644679149
5567,Solaria 3 RoomsFlat B Middle Floor Tower 1,Tai Po,13800000,22.206017203724954,114.02853296791602
5568,Park Royale 3 RoomsFlat B Middle Floor Block 02,Yuen Long,8380000,22.442666260318674,114.0175474643811
5569,Smithfield Terrace 2 Rooms 2 Living RoomsFlat D4 Lower Floor Block D,Hong Kong West,9350000,22.280356241250217,114.12882640592909
5570,Kornhill 2 RoomsFlat 8 Higher Floor Block D,Quarry Bay,11600000,22.283239060038305,114.21256618374328
5571,Jade Court 2 RoomsFlat B1 Lower Floor Block B,Kowloon Tong / Beacon Hill,13800000,22.319697357665483,114.2750104904794
5572,Sun Tuen Mun CentreFlat D Lower Floor Block 03,Tuen Mun,5800000,22.38114421265891,113.96510846074216
5573,Panorama Gardens 2 Rooms 2 Living RoomsFlat A Middle Floor,Mid-Levels West,14500000,22.27888925591708,114.14994044868797
5574,Royal Peninsula 1 Room 2 Living RoomsFlat N Middle Floor Block 2,Hung Hom,9750000,22.30456818427126,114.18454445048872
5575,Mount Parker Residences 4 Rooms 2 Living RoomsFlat E Higher Floor,Quarry Bay,68000000,22.26703850000007,114.22040020000009
5576,Sun Tuen Mun Centre 3 RoomsFlat D Higher Floor Block 06,Tuen Mun,6380000,22.284948712796727,114.14224669063204
5577,Mei Foo Sun Chuen Phase IFlat D Middle Floor Broadway 031,Mei Foo,8420000,22.336398451196928,114.13819213361734
5578,Mei Foo Sun Chuen Phase IV 3 RoomsFlat A Higher Floor Broadway 097,Mei Foo,10680000,22.33552878898876,114.14157699746713
5579,Indihome 1 Room 1 Living RoomFlat 18 Middle Floor Indi Home,Tsuen Wan,6500000,22.295517895545554,114.17175971754314
5580,63 Pokfulam 1 Room 1 Living RoomFlat C Lower Floor Tower 1 (Amber House),Hong Kong West,7990000,22.26781993067516,114.13176726462041
5581,Merit Court 1 Room 2 Living RoomsLower Floor,Hong Kong West,9980000,22.276830000000075,114.17612000000008
5582,Peak Garden Court 3 Rooms 2 Living RoomsFlat B Higher Floor,Yau Yat Chuen / Shek Kip Mei,32000000,22.2743741835028,114.14827041561671
5583,Fu YuenFlat B Higher Floor,Wan Chai / Causeway Bay,4980000,22.27576780000004,114.17443050000008
5584,Double Cove Phase 2 (Double Cove Starview) 2 Rooms 2 Living RoomsFlat D Lower Floor Block 19,Ma On Shan,8500000,22.43140613938317,114.24113574522312
5586,Bohemian House 1 Living RoomFlat E Higher Floor,Hong Kong West,7880000,22.276830000000075,114.17612000000008
5587,Ultima Phase 1 4 Rooms 2 Living RoomsFlat C Lower Floor Block 7,Ho Man Tin,53000000,22.316226112803548,114.17339404773588
5588,Park Signature 2 Rooms 1 Living RoomFlat C Lower Floor Block 9,Yuen Long,7350000,22.436693196603926,114.02376341897889
5589,Sorrento Phase 1 2 Rooms 2 Living RoomsFlat A Middle Floor Block 6,Kowloon Station,18500000,22.306344199727903,114.16226848050576
5590,Winsome Park 3 Rooms 1 Living RoomFlat A Lower Floor,Mid-Levels West,22500000,22.276830000000075,114.17612000000008
5591,Race Tower 1 RoomLower Floor,Happy Valley / Mid-Levels East,13000000,22.273376600000063,114.18412250000006
5592,Gold Harbour Mansion 2 Rooms 1 Living RoomFlat B Higher Floor,Wan Chai / Causeway Bay,8500000,22.276830000000075,114.17612000000008
5593,Avignon 4 Rooms 2 Living RoomsFlat D Higher Floor Block 1,Tuen Mun,22000000,22.374448211316007,114.00033645481153
5594,City One Shatin Phase 1 1 Room 2 Living RoomsFlat A Lower Floor Block 10,Shatin,6950000,22.39760927967616,114.1908818828831
5595,Mount Regency Phase 1 1 RoomFlat B Middle Floor Block 1B,Tuen Mun,5500000,22.248679048310834,114.16135438767965
5596,Ocean Shores Phase 1 2 Rooms 2 Living RoomsFlat D Higher Floor Block 01,Tiu Keng Leng,11800000,22.300687203162227,114.25545345427429
5597,Mayfair By The Sea 8Flat K Lower Floor Tower 2,Tai Po,9900000,22.431060593126972,114.206143811012
5598,Park Vista (Park Yoho) Park Yoho (Phase 1A)Flat C Middle Floor Block 09A,Yuen Long,9280000,22.451027562715694,114.0532965543448
5599,Tmt 222 2 Rooms 2 Living RoomsBlock D5,Tai Po,7600000,22.210794511349306,114.0288810683549
5600,The Avenue Phase 2 1 Living RoomFlat E Lower Floor Tower 2,Wan Chai / Causeway Bay,8700000,22.27558265089607,114.17243187345423
5601,Kam Wah Garden 2 RoomsFlat 2 Middle Floor Block A,Tuen Mun,5480000,22.32253287479407,114.2169107971009
5602,Manrich Court 2 Living RoomsFlat C Higher Floor,Mid-Levels Central / Admiralty,9500000,22.276830000000075,114.17612000000008
5603,Fortress Garden 2 Rooms 2 Living RoomsFlat A Lower Floor Fullview Court,North Point / Fortress Hill,14500000,22.28720503555216,114.19488008280486
5604,Holly BuildingFlat D Middle Floor,Yuen Long,3900000,22.444910700000037,114.02706780000005
5605,Taikoo Shing Kam Din Terrace 3 Rooms 2 Living RoomsFlat E Lower Floor Han Kung Mansion,Taikoo / Sai Wan Ho,14800000,22.28684419483676,114.21576645399455
5608,No.37 Repulse Bay Road 3 Rooms 2 Living RoomsFlat B Higher Floor Block 2,Repulse Bay / Shouson Hill,55800000,22.24629970837678,114.19146207822087
5610,Dragons Range Court C 3 Rooms 2 Living RoomsFlat D Middle Floor Tower 3,Kau To Shan / Fotan,14950000,22.41368152794638,114.19956385209093
5611,KornhillFlat 8 Middle Floor Block G,Quarry Bay,13800000,22.289795373701395,114.20778927123536
5612,Tsuen Wan Centre 3 RoomsFlat F Lower Floor Peking House(Block 10),Tsuen Wan,5000000,22.370660000000044,114.1047900000001
5613,Jubilee Garden 2 RoomsFlat B Middle Floor Block 5,Shatin,6800000,22.284006193401098,114.15491604710004
5614,Park Island Phase 2 3 Rooms 2 Living RoomsFlat A Lower Floor Block 07,Ma Wan,10000000,22.35260921092157,114.06139644679149
5615,Mount PaviliaFlat E Higher Floor Tower 07,Sai Kung / Clear Water Bay,21000000,22.276830000000075,114.17612000000008
5617,Les Saisons 3 Rooms 2 Living RoomsFlat E Middle Floor Lhiver,Taikoo / Sai Wan Ho,18380000,22.283693235381634,114.22456643498629
5618,Sunway Gardens 2 Rooms 1 Living RoomFlat 5 Lower Floor Block B,Quarry Bay,8500000,22.285806266063446,114.21172944931823
5619,Shaukiwan Centre 2 Rooms 1 Living RoomFlat F Lower Floor Block A,Shau Kei Wan,5300000,22.277070204303982,114.2293574474038
5620,Parker33Flat G Middle Floor,Shau Kei Wan,4500000,22.276830000000075,114.17612000000008
5621,Residence Bel-Air Phase 1 3 Rooms 2 Living RoomsFlat A Lower Floor Block 2,Residence Bel-Air / Pokfulam,34500000,22.261855347203948,114.13071901264169
5622,Park Signature 3 Rooms 1 Living RoomFlat E Middle Floor Block 9,Yuen Long,10000000,22.436693196603926,114.02376341897889
5623,Grand Promenade 3 Rooms 2 Living RoomsFlat A Lower Floor Block 3,Taikoo / Sai Wan Ho,33000000,22.28505019231477,114.22457542001894
5624,Jade Plaza 2 RoomsFlat 4 Lower Floor Block A,Tai Po,4550000,22.319697357665483,114.2750104904794
5625,Royal Peninsula 3 Rooms 1 Living RoomFlat C Lower Floor Block 2,Hung Hom,12500000,22.30456818427126,114.18454445048872
5626,Royal Ascot Phase 2 3 Rooms 1 Living RoomFlat H Lower Floor Block 09,Kau To Shan / Fotan,14500000,22.397403839229327,114.19120223922243
5627,Double Cove Phase 1 2 RoomsFlat H Lower Floor Block 5,Ma On Shan,9300000,22.43140613938317,114.24113574522312
5628,Silverstone Mansion 1 RoomFlat B Lower Floor,Happy Valley / Mid-Levels East,7000000,22.26757070000008,114.18727840000008
5629,Urbana 38Flat B Higher Floor,Sheung Wan / Central,4880000,22.276830000000075,114.17612000000008
5630,The Long Beach 3 Rooms 2 Living RoomsFlat B Lower Floor Block 6,Olympic,16800000,22.319410264228793,114.15552443198817
5631,Telford Gardens 2 RoomsFlat 6 Middle Floor Block N,Kowloon Bay,7800000,22.323427234832252,114.21292142865161
5632,Fairview Court 1 RoomFlat B Lower Floor,Happy Valley / Mid-Levels East,7800000,22.23478270000004,114.19978380000009
5633,Handsome Court 2 RoomsFlat C Lower Floor Block 3,Tuen Mun,7100000,22.3874512655878,113.98186847867225
5634,Castello 3 RoomsFlat C Higher Floor Block 6,Shatin,10100000,22.206017203724954,114.02853296791602
5635,Wah Fung Garden 2 RoomsFlat B Lower Floor,Mei Foo,5400000,22.320868262529245,114.22643146176654
5636,Verbena Heights 3 Rooms 2 Living RoomsFlat F Higher Floor Block 3,Po Lam / Tseung Kwan O Station,7800000,22.331004539658778,114.1742750695787
5637,Wealthy Mansion 2 RoomsFlat A Higher Floor,Wan Chai / Causeway Bay,6900000,22.27598020000005,114.1711941000001
5638,One South Lane 1 Living RoomFlat 1 Higher Floor,Hong Kong West,6150000,22.285262901468784,114.13489236223273
5639,Constellation Cove 3 Rooms 3 Living Rooms1 Hung Lam Drive (House),Tai Po,45000000,22.43476097585389,114.18496467833637
5640,Mount Regency Phase 1 2 RoomsFlat G Middle Floor Block 1A,Tuen Mun,7780000,22.276830000000075,114.17612000000008
5641,Sunshine City Phase 3 2 Rooms 2 Living RoomsFlat 8 Lower Floor Block R,Ma On Shan,6600000,22.42246986689588,114.23135406866231
5642,Taikoo Shing Sing Fai Terrace 3 Rooms 2 Living RoomsFlat B Lower Floor Yiu Sing Mansion,Taikoo / Sai Wan Ho,12600000,22.286880261967895,114.21925946969316
5643,Cascades 2 Rooms 2 Living RoomsFlat K Higher Floor Blk 4,Ho Man Tin,7800000,22.315709203773793,114.18017445260193
5644,Belvedere Garden Phase II 3 Rooms 2 Living RoomsFlat F Lower Floor Block 7,Tsuen Wan,6800000,22.219426225742723,114.20423647307791
5645,Upton 3 Rooms 1 Living RoomFlat C Middle Floor,Hong Kong West,0,22.276830000000075,114.17612000000008
5646,Casa 880 4 Rooms 2 Living RoomsFlat B Higher Floor,Quarry Bay,23800000,22.276830000000075,114.17612000000008
5647,Rockwin Court 1 Room 2 Living RoomsFlat G,Happy Valley / Mid-Levels East,8000000,22.276830000000075,114.17612000000008
5648,Grand Palisades 2 RoomsFlat F Lower Floor Block 07,Tai Po,9500000,22.441123364699656,114.1737117251287
5649,Parc Royale 3 RoomsFlat A Higher Floor Block 10,Shatin,15200000,22.36284823614494,114.17567844525695
5650,Villa Esplanada Phase 1 2 Rooms 2 Living RoomsFlat A Higher Floor Block 02,Tsing Yi,9500000,22.362736193737646,114.10657440503326
5651,Lime Gala 2 Rooms 2 Living RoomsFlat J Lower Floor Tower 2,Shau Kei Wan,10000000,22.276949040863542,114.22864411181047
5652,Park Central Phase 1Flat H Higher Floor Block 09,Po Lam / Tseung Kwan O Station,10300000,22.284428985921863,114.14544878254901
5653,KornhillFlat 8 Middle Floor Block C,Quarry Bay,10500000,22.289795373701395,114.20778927123536
5654,Y.I 4 RoomsFlat A Middle Floor Y. I,Jardine's Lookout / Tai Hang,26800000,22.21076245056966,114.02889129427678
5656,Villa By The Park 2 Rooms 1 Living RoomFlat A Middle Floor Block 1,Yuen Long,6180000,22.444744239873046,114.0178124523444
5657,The Met. Bliss 1 RoomFlat A3 Middle Floor Block 2,Ma On Shan,6000000,22.26753433806242,114.18645766292997
5658,Westlands Gardens 3 Rooms 2 Living RoomsFlat 1 Middle Floor Block C,Quarry Bay,14500000,22.285120249569445,114.21309747529165
5659,Laguna City Phase 4 3 Rooms 2 Living RoomsFlat D Higher Floor Block 20,Lam Tin / Yau Tong,10000000,22.30529902843222,114.2284805366036
5661,Dragon View 3 Rooms 2 Living RoomsFlat G Higher Floor Blk 1,Ho Man Tin,13000000,22.275433262517783,114.15934615285317
5663,Grand Austin 4 Rooms 2 Living RoomsFlat B Higher Floor Tower 5 - T5,Kowloon Station,46000000,22.303846200646547,114.16712804117242
5665,Wah Lok Mansion 2 Rooms 1 Living RoomFlat F Middle Floor,Tuen Mun,4200000,22.276830000000075,114.17612000000008
5666,Royal Peninsula 2 Rooms 2 Living RoomsFlat F Lower Floor Block 4,Hung Hom,11400000,22.30456818427126,114.18454445048872
5667,Dandenong Mansion 1 Room 1 Living RoomFlat B Higher Floor,Wan Chai / Causeway Bay,5980000,22.276830000000075,114.17612000000008
5668,Cheong Ming Building 1 RoomFlat 53A Lower Floor,Happy Valley / Mid-Levels East,6000000,22.291507191925277,114.19514691930483
5669,The Grandiose 3 Rooms 2 Living RoomsFlat A Higher Floor Block 3,Po Lam / Tseung Kwan O Station,12500000,22.30960285998154,114.26152997849678
5670,KornhillFlat 1 Middle Floor Block A,Quarry Bay,12000000,22.289795373701395,114.20778927123536
5671,St. Barths Phase 1Flat E Lower Floor Maple Court Tower 1,Ma On Shan,10000000,22.34077389926685,114.17788155105796
5672,Taikoo Shing Harbour View Gardens (West) 3 Rooms 2 Living RoomsFlat H Middle Floor Banyan Mansion,Taikoo / Sai Wan Ho,24500000,22.287676220861556,114.2151604467914
5673,Grand Yoho Phase 1 2 Rooms 1 Living RoomFlat A Higher Floor Tower 01,Yuen Long,8800000,22.276830000000075,114.17612000000008
5674,Prosperous Garden 3 Rooms 2 Living RoomsFlat F Higher Floor Block 2,Yau Ma Tei,11500000,22.310558262047834,114.1681264748022
5675,Sze Hing Building 2 RoomsFlat C Higher Floor,Kwun Tong,7180000,22.448715203309234,114.16437540716538
5677,Tuen Mun Town Plaza Phase 1 2 RoomsFlat K Middle Floor Block 4,Tuen Mun,5380000,22.3931941924659,113.97647248405542
5678,Shatin Plaza 3 Rooms 2 Living RoomsFlat 1 Higher Floor Block C - (Elegant Tower),Shatin,12800000,22.383175194042394,114.18925245260448
5679,Luk Yeung Sun Chuen 3 Rooms 2 Living RoomsFlat 1 Middle Floor Block A,Tsuen Wan,8600000,22.373240255924543,114.1205484088349
5680,One Beacon Hill Phase 1 4 Rooms 2 Living RoomsFlat B Lower Floor Block 02,Kowloon Tong / Beacon Hill,108000000,22.340709819617075,114.1814980908211
5681,Blue Pool Lodge 3 Rooms 2 Living RoomsFlat 10 Higher Floor,Happy Valley / Mid-Levels East,15500000,22.276830000000075,114.17612000000008
5682,Nan Fung Sun Chuen 2 Rooms 2 Living RoomsFlat G Higher Floor Block 02,Quarry Bay,6500000,22.281560775900477,114.21362209043549
5683,Peak One Phase 1Flat A Middle Floor Block 5,Shatin,22600000,22.26703217824317,114.15986188415434
